"Managerial",449,1997,6,.273187,.0057375,315712.5,18542319.6854
"Managerial",450,1997,7,.3660436,.0063516,381935.8,18610530.0203
"Managerial",451,1997,8,.2682658,.0082105,344379.9,18835951.3666
"Managerial",452,1997,9,.4085383,.0063844,411255.7,18943829.9726
"Managerial",453,1997,10,.2888831,.0059231,323134.1,18722886.4098
"Managerial",454,1997,11,.3607183,.0086024,303296.7,18487417.6018
"Managerial",455,1997,12,.3000903,.0120234,359218.5,18600119.3862
"Managerial",456,1998,1,.2588512,.0064019,406521.8,18508255.6311
"Managerial",457,1998,2,.3468973,.0060431,432115,18574227.5479
"Managerial",458,1998,3,.417645,.008795,294543.6,18585811.8291
"Managerial",459,1998,4,.371842,.0061368,282813.1,18795253.9465
"Managerial",460,1998,5,.2760675,.0056897,279542.1,18822228.1183
"Managerial",461,1998,6,.4322462,.0100666,321097.1,19239808.8999
"Managerial",462,1998,7,.3955036,.0085927,338634.5,19530839.9484
"Managerial",463,1998,8,.3421176,.007906,350997.6,19414970.3270
"Managerial",464,1998,9,.4466504,.0101091,369593,19659409.1442
"Managerial",465,1998,10,.3891582,.0046475,350432.9,19828595.2144
"Managerial",466,1998,11,.3324225,.0067421,336198.5,19536972.5405
"Managerial",467,1998,12,.3797988,.0090394,337515.9,19505383.2865
"Managerial",468,1999,1,.3743445,.005681,370581.9,19285340.1325
"Managerial",469,1999,2,.3748623,.0074618,357713.5,19371158.7415
"Managerial",470,1999,3,.3808171,.0062525,372834.9,19535240.3512
"Managerial",471,1999,4,.3758335,.0068267,365987.2,19854355.5553
"Managerial",472,1999,5,.2949615,.0074456,391472.9,19700535.2605
"Managerial",473,1999,6,.2637769,.0078171,396953.8,19735698.7199
"Managerial",474,1999,7,.3845508,.0081372,418989.1,19886120.3018
"Managerial",475,1999,8,.3823364,.0094624,377041.9,19629480.7279
"Managerial",476,1999,9,.4362824,.0066162,373839.3,19768220.0038
"Managerial",477,1999,10,.3566544,.0053077,329046.7,19708795.2077
"Managerial",478,1999,11,.3502149,.0065124,330487.9,19561976.4825
"Managerial",479,1999,12,.3376319,.010356,338783.6,20055578.3184
"Managerial",480,2000,1,.4598007,.0072468,404780,20056414.0619
"Managerial",481,2000,2,.4378411,.0080529,345695.4,20152127.8428
"Managerial",482,2000,3,.4131867,.0067178,373016.6,20101721.1824
"Managerial",483,2000,4,.420747,.0089818,311565.1,20051321.6091
"Managerial",484,2000,5,.3658406,.0078693,334660.4,19798322.6410
"Managerial",485,2000,6,.4360264,.0107902,345873.9,20095089.5019
"Managerial",486,2000,7,.4293506,.0108394,357696,20088155.4833
"Managerial",487,2000,8,.3167118,.0066898,401784.8,20136265.5467
"Managerial",488,2000,9,.2762801,.0067,395099.3,20001620.5430
"Managerial",489,2000,10,.3184373,.006432,336496.5,19970853.4370
"Managerial",490,2000,11,.2465871,.0065348,361658.5,20020601.5745
"Managerial",491,2000,12,.3745728,.0086163,319077.7,20067381.5918
"Managerial",492,2001,1,.4503517,.0124415,370026.1,20186329.5021
"Managerial",493,2001,2,.3082176,.0064912,365550,20426837.5541
